t,date,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_isolated,cum_doses,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_isolated,new_doses,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_isolated,n_vaccinated,n_imports,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection
199,2020-07-22,3199824.0,2200483.0,3180787.0,1664967.0,97318.0,30839.0,3116152.0,24180.0,171878.0,118697.0,1719.0,182822.0,118697.0,0.0,0.0,4064.0,4061.0,4366.0,1994.0,79.0,26.0,4780.0,23.0,3378.0,1799.0,23.0,1622.0,1799.0,0.0,0.0,916328.0,59492.0,40455.0,18352.0,1647.0,339.0,915669.0,24180.0,94632.0,1719.0,22529.0,11453.0,0.0,0.0,975820.0,659.0,19037.0,24180.0,0.060966161792133794,0.0044350931107638315,0.9283683981675055,30.0,0.5325636471284784,11.2834643657818,0.0,4.497915599188375,0.7612080574035645,0.30394062399864197
200,2020-07-23,3203984.0,2204641.0,3185140.0,1666899.0,97408.0,30865.0,3120969.0,24205.0,175161.0,120399.0,1743.0,184293.0,120399.0,0.0,0.0,4160.0,4158.0,4353.0,1932.0,90.0,26.0,4817.0,25.0,3283.0,1702.0,24.0,1471.0,1702.0,0.0,0.0,916985.0,58810.0,39966.0,18007.0,1638.0,332.0,916328.0,24205.0,96000.0,1743.0,22223.0,11534.0,0.0,0.0,975795.0,657.0,18844.0,24205.0,0.06026880646037334,0.00453660637851219,0.9301506452425952,30.0,0.5184282668291197,11.095968216297894,0.0,4.481389533662296,0.7610967755317688,0.3041451871395111
201,2020-07-24,3207929.0,2208586.0,3189353.0,1668886.0,97502.0,30884.0,3125705.0,24222.0,178423.0,122093.0,1758.0,185806.0,122093.0,0.0,0.0,3945.0,3945.0,4213.0,1987.0,94.0,19.0,4736.0,17.0,3262.0,1694.0,15.0,1513.0,1694.0,0.0,0.0,917776.0,58002.0,39426.0,17780.0,1616.0,323.0,917119.0,24222.0,97415.0,1758.0,21935.0,11662.0,0.0,0.0,975778.0,657.0,18576.0,24222.0,0.05944179926171732,0.004298434476386395,0.9330822456794473,30.0,0.51931330472103,11.244609611443526,0.0,4.464845999807333,0.7608560919761658,0.3042924404144287
202,2020-07-25,3211960.0,2212617.0,3193619.0,1670786.0,97584.0,30916.0,3130256.0,24245.0,181090.0,123418.0,1780.0,186971.0,123418.0,0.0,0.0,4031.0,4031.0,4266.0,1900.0,82.0,32.0,4551.0,23.0,2667.0,1325.0,22.0,1165.0,1325.0,0.0,0.0,918296.0,57459.0,39118.0,17614.0,1606.0,330.0,917639.0,24245.0,98438.0,1780.0,21705.0,11475.0,0.0,0.0,975755.0,657.0,18341.0,24245.0,0.05888670824131057,0.004389652138308345,0.9466157515523824,30.0,0.49681289838770154,10.824991445704748,0.0,4.448274413146743,0.7606066465377808,0.3044471740722656
203,2020-07-26,3216076.0,2216732.0,3197614.0,1672721.0,97645.0,30938.0,3134879.0,24263.0,183151.0,124491.0,1797.0,187834.0,124491.0,0.0,0.0,4116.0,4115.0,3995.0,1935.0,61.0,22.0,4623.0,18.0,2061.0,1073.0,17.0,863.0,1073.0,0.0,0.0,918803.0,56934.0,38472.0,17429.0,1567.0,328.0,918147.0,24263.0,99195.0,1797.0,21372.0,10997.0,0.0,0.0,975737.0,656.0,18462.0,24263.0,0.058349739735195034,0.00447974157681244,0.969424687575545,30.0,0.5206210577389617,11.519458123208052,0.0,4.431784896954815,0.7603679895401001,0.304598867893219
204,2020-07-27,3220245.0,2220898.0,3201802.0,1674570.0,97724.0,30955.0,3139457.0,24280.0,185577.0,125696.0,1812.0,188924.0,125696.0,0.0,0.0,4169.0,4166.0,4188.0,1849.0,79.0,17.0,4578.0,17.0,2426.0,1205.0,15.0,1090.0,1205.0,0.0,0.0,919212.0,56508.0,38065.0,17231.0,1555.0,323.0,918559.0,24280.0,100095.0,1812.0,21039.0,10733.0,0.0,0.0,975720.0,653.0,18443.0,24280.0,0.05791415570040585,0.004535406413319234,0.9859674476526591,30.0,0.49670239076669415,11.091789124105304,0.0,4.415472164145451,0.7600077390670776,0.30470719933509827
205,2020-07-28,3224303.0,2224955.0,3205967.0,1676499.0,97815.0,30973.0,3144035.0,24296.0,188515.0,127245.0,1826.0,190307.0,127245.0,0.0,0.0,4058.0,4057.0,4165.0,1929.0,91.0,18.0,4578.0,16.0,2938.0,1549.0,14.0,1383.0,1549.0,0.0,0.0,919732.0,55972.0,37636.0,17063.0,1555.0,321.0,919080.0,24296.0,101314.0,1826.0,20768.0,10804.0,0.0,0.0,975704.0,652.0,18336.0,24296.0,0.057365758467732016,0.004412154845107053,0.9910096100242408,30.0,0.5272294077603812,11.885761932165087,0.0,4.399224559907513,0.759624183177948,0.3048000931739807
206,2020-07-29,3228382.0,2229030.0,3210015.0,1678328.0,97892.0,31000.0,3148502.0,24321.0,191647.0,128847.0,1847.0,191763.0,128847.0,0.0,0.0,4079.0,4075.0,4048.0,1829.0,77.0,27.0,4467.0,25.0,3132.0,1602.0,21.0,1456.0,1602.0,0.0,0.0,920120.0,55559.0,37192.0,16805.0,1527.0,320.0,919472.0,24321.0,102589.0,1847.0,20522.0,10886.0,0.0,0.0,975679.0,648.0,18367.0,24321.0,0.05694393340432663,0.004433117419467026,0.9929149998439812,30.0,0.5114942528735632,11.646313754286547,0.0,4.383000454042774,0.7592125535011292,0.30489030480384827
207,2020-07-30,3232348.0,2232994.0,3214086.0,1680224.0,97979.0,31026.0,3152765.0,24335.0,194780.0,130377.0,1858.0,193134.0,130377.0,0.0,0.0,3966.0,3964.0,4071.0,1896.0,87.0,26.0,4263.0,14.0,3133.0,1530.0,11.0,1371.0,1530.0,0.0,0.0,920417.0,55248.0,36986.0,16743.0,1548.0,328.0,919771.0,24335.0,103809.0,1858.0,20270.0,11010.0,0.0,0.0,975665.0,646.0,18262.0,24335.0,0.05662599355311505,0.0043089165019768215,1.0024286965505762,30.0,0.4883498244494095,11.16087834340541,0.0,4.366845689862812,0.7586109638214111,0.30490759015083313
208,2020-07-31,3236531.0,2237175.0,3218246.0,1682059.0,98052.0,31050.0,3157032.0,24361.0,197763.0,131831.0,1880.0,194394.0,131831.0,0.0,0.0,4183.0,4181.0,4160.0,1835.0,73.0,24.0,4267.0,26.0,2983.0,1454.0,22.0,1260.0,1454.0,0.0,0.0,920501.0,55138.0,36853.0,16595.0,1523.0,321.0,919857.0,24361.0,104906.0,1880.0,19842.0,11023.0,0.0,0.0,975639.0,644.0,18285.0,24361.0,0.056514755970189796,0.004544264482059227,1.0215868111894817,30.0,0.48742876299027826,11.160456126809235,0.0,4.350910018972181,0.7581017017364502,0.30496254563331604
209,2020-08-01,3240712.0,2241355.0,3222306.0,1684000.0,98135.0,31075.0,3161267.0,24379.0,200161.0,133050.0,1898.0,195476.0,133050.0,0.0,0.0,4181.0,4180.0,4060.0,1941.0,83.0,25.0,4235.0,18.0,2398.0,1219.0,18.0,1082.0,1219.0,0.0,0.0,920555.0,55066.0,36660.0,16559.0,1501.0,317.0,919912.0,24379.0,105801.0,1898.0,19518.0,10807.0,0.0,0.0,975621.0,643.0,18406.0,24379.0,0.056441999505955694,0.004541825311904232,1.039422167044628,30.0,0.5083402835696413,11.683381916736396,0.0,4.335024563841902,0.7573890686035156,0.3049355745315552
210,2020-08-02,3244928.0,2245571.0,3226399.0,1685877.0,98211.0,31103.0,3165571.0,24404.0,202037.0,134022.0,1921.0,196387.0,134022.0,0.0,0.0,4216.0,4216.0,4093.0,1877.0,76.0,28.0,4304.0,25.0,1876.0,972.0,23.0,911.0,972.0,0.0,0.0,920643.0,54953.0,36424.0,16469.0,1471.0,307.0,920000.0,24404.0,106401.0,1921.0,19317.0,10358.0,0.0,0.0,975596.0,643.0,18529.0,24404.0,0.056327619219431,0.004579408087608335,1.0465966735779189,30.0,0.5181236673773987,11.971211488289779,0.0,4.319161825181735,0.7567334175109863,0.30493220686912537
211,2020-08-03,3249059.0,2249701.0,3230436.0,1687634.0,98293.0,31125.0,3169876.0,24422.0,204386.0,135173.0,1937.0,197464.0,135173.0,0.0,0.0,4131.0,4130.0,4037.0,1757.0,82.0,22.0,4305.0,18.0,2349.0,1151.0,16.0,1077.0,1151.0,0.0,0.0,920817.0,54761.0,36138.0,16245.0,1456.0,305.0,920175.0,24422.0,107222.0,1937.0,19078.0,10052.0,0.0,0.0,975578.0,642.0,18623.0,24422.0,0.05613185209178559,0.004486233420972897,1.0476001677251445,30.0,0.4899957428693061,11.395065368478587,0.0,4.3036507588322,0.7560497522354126,0.30491727590560913
212,2020-08-04,3253179.0,2253821.0,3234557.0,1689448.0,98362.0,31149.0,3173973.0,24441.0,207044.0,136502.0,1956.0,198700.0,136502.0,0.0,0.0,4120.0,4120.0,4121.0,1814.0,69.0,24.0,4097.0,19.0,2658.0,1329.0,19.0,1236.0,1329.0,0.0,0.0,920794.0,54765.0,36143.0,16229.0,1419.0,301.0,920152.0,24441.0,108211.0,1956.0,18753.0,10051.0,0.0,0.0,975559.0,642.0,18622.0,24441.0,0.056137045529793685,0.00447439926845744,1.0559646232788884,30.0,0.5,11.607462025841794,0.0,4.288458463301553,0.7552357912063599,0.30486011505126953
213,2020-08-05,3257456.0,2258096.0,3238717.0,1691309.0,98430.0,31169.0,3178108.0,24457.0,209978.0,138021.0,1972.0,200060.0,138021.0,0.0,0.0,4277.0,4275.0,4160.0,1861.0,68.0,20.0,4135.0,16.0,2934.0,1519.0,16.0,1360.0,1519.0,0.0,0.0,920652.0,54891.0,36152.0,16154.0,1392.0,296.0,920012.0,24457.0,109386.0,1972.0,18430.0,10243.0,0.0,0.0,975543.0,640.0,18739.0,24457.0,0.05626712507803346,0.0046456207122778205,1.075554085404994,30.0,0.5177232447171097,11.993931383103652,0.0,4.273780345920169,0.7544750571250916,0.3048197329044342
214,2020-08-06,3261853.0,2262493.0,3242911.0,1693192.0,98500.0,31188.0,3182297.0,24479.0,212983.0,139572.0,1992.0,201504.0,139572.0,0.0,0.0,4397.0,4397.0,4194.0,1883.0,70.0,19.0,4189.0,22.0,3005.0,1551.0,20.0,1444.0,1551.0,0.0,0.0,920444.0,55077.0,36135.0,16067.0,1366.0,290.0,919804.0,24479.0,110580.0,1992.0,18297.0,10413.0,0.0,0.0,975521.0,640.0,18942.0,24479.0,0.05645906136310751,0.004777042383892991,1.0906170882719621,30.0,0.5161397670549085,11.94040465282368,0.0,4.259556431896391,0.7536395192146301,0.30474740266799927
215,2020-08-07,3266171.0,2266811.0,3247044.0,1695057.0,98568.0,31212.0,3186373.0,24495.0,216057.0,141096.0,2006.0,202944.0,141096.0,0.0,0.0,4318.0,4318.0,4133.0,1865.0,68.0,24.0,4076.0,16.0,3074.0,1524.0,14.0,1440.0,1524.0,0.0,0.0,920202.0,55303.0,36176.0,16117.0,1346.0,294.0,919562.0,24495.0,111750.0,2006.0,18145.0,10644.0,0.0,0.0,975505.0,640.0,19127.0,24495.0,0.056691662267235945,0.004692447962512579,1.0914701444413195,30.0,0.49577098243331164,11.435088724049015,0.0,4.24576501401838,0.7525967359542847,0.3045966327190399
216,2020-08-08,3270426.0,2271063.0,3251082.0,1696933.0,98639.0,31241.0,3190468.0,24514.0,218517.0,142292.0,2024.0,204050.0,142292.0,0.0,0.0,4255.0,4252.0,4038.0,1876.0,71.0,29.0,4095.0,19.0,2460.0,1196.0,18.0,1106.0,1196.0,0.0,0.0,920042.0,55444.0,36100.0,16078.0,1321.0,299.0,919405.0,24514.0,112588.0,2024.0,18049.0,10506.0,0.0,0.0,975486.0,637.0,19344.0,24514.0,0.056837309812749745,0.004624788868334272,1.0924476061574113,30.0,0.4861788617886179,11.221088935432292,0.0,4.232210405889987,0.7516557574272156,0.3044796288013458
217,2020-08-09,3274841.0,2275477.0,3255348.0,1698793.0,98701.0,31256.0,3194471.0,24524.0,220422.0,143248.0,2030.0,204989.0,143248.0,0.0,0.0,4415.0,4414.0,4266.0,1860.0,62.0,15.0,4003.0,10.0,1905.0,956.0,6.0,939.0,956.0,0.0,0.0,919630.0,55846.0,36353.0,16121.0,1301.0,300.0,918994.0,24524.0,113147.0,2030.0,18032.0,10159.0,0.0,0.0,975476.0,636.0,19493.0,24524.0,0.05724999897485945,0.004800843817622305,1.104044914395863,30.0,0.5018372703412074,11.488543664113617,0.0,4.219292940062083,0.7506856918334961,0.304353803396225
218,2020-08-10,3279378.0,2280013.0,3259630.0,1700692.0,98771.0,31285.0,3198408.0,24548.0,222791.0,144420.0,2050.0,206106.0,144420.0,0.0,0.0,4537.0,4536.0,4282.0,1899.0,70.0,29.0,3937.0,24.0,2369.0,1172.0,20.0,1117.0,1172.0,0.0,0.0,919030.0,56422.0,36674.0,16233.0,1269.0,297.0,918395.0,24548.0,113910.0,2050.0,18034.0,10050.0,0.0,0.0,975452.0,635.0,19748.0,24548.0,0.05784190303572088,0.004936726766264431,1.1129626080407746,30.0,0.49472351203039255,11.210423451209063,0.0,4.206895880063806,0.7495517134666443,0.3041534423828125
219,2020-08-11,3283860.0,2284493.0,3263919.0,1702647.0,98856.0,31302.0,3202561.0,24562.0,225534.0,145844.0,2064.0,207474.0,145844.0,0.0,0.0,4482.0,4480.0,4289.0,1955.0,85.0,17.0,4153.0,14.0,2743.0,1424.0,14.0,1368.0,1424.0,0.0,0.0,918701.0,56737.0,36796.0,16303.0,1283.0,293.0,918068.0,24562.0,114907.0,2064.0,17970.0,10152.0,0.0,0.0,975438.0,633.0,19941.0,24562.0,0.05816566506533475,0.004878627540407597,1.1081697921241107,30.0,0.5191396281443674,11.704400496543057,0.0,4.195122088743723,0.7485101819038391,0.30398672819137573
220,2020-08-12,3288256.0,2288887.0,3268289.0,1704625.0,98928.0,31327.0,3206658.0,24582.0,228636.0,147407.0,2084.0,208970.0,147407.0,0.0,0.0,4396.0,4394.0,4370.0,1978.0,72.0,25.0,4097.0,20.0,3102.0,1563.0,20.0,1496.0,1563.0,0.0,0.0,918402.0,57016.0,37049.0,16424.0,1266.0,293.0,917771.0,24582.0,116097.0,2084.0,17921.0,10425.0,0.0,0.0,975418.0,631.0,19967.0,24582.0,0.0584528889153163,0.00478657494212774,1.09928460853201,30.0,0.5038684719535783,11.260995906252647,0.0,4.183920124500471,0.747467577457428,0.30381935834884644
221,2020-08-13,3292779.0,2293410.0,3272657.0,1706715.0,99003.0,31353.0,3210881.0,24597.0,231588.0,148916.0,2099.0,210420.0,148916.0,0.0,0.0,4523.0,4523.0,4368.0,2090.0,75.0,26.0,4223.0,15.0,2952.0,1509.0,15.0,1450.0,1509.0,0.0,0.0,918102.0,57301.0,37179.0,16560.0,1242.0,297.0,917471.0,24597.0,117164.0,2099.0,17947.0,10514.0,0.0,0.0,975403.0,631.0,20122.0,24597.0,0.05874597474069692,0.004926467865226304,1.0951162295546835,30.0,0.5111788617886179,11.363476261951355,0.0,4.1732745337055555,0.7465922236442566,0.3037222921848297
222,2020-08-14,3297221.0,2297852.0,3277198.0,1708732.0,99086.0,31370.0,3215043.0,24620.0,234496.0,150418.0,2119.0,211907.0,150418.0,0.0,0.0,4442.0,4442.0,4541.0,2017.0,83.0,17.0,4162.0,23.0,2908.0,1502.0,20.0,1487.0,1502.0,0.0,0.0,917822.0,57558.0,37535.0,16731.0,1252.0,287.0,917191.0,24620.0,118279.0,2119.0,18058.0,10741.0,0.0,0.0,975380.0,631.0,20023.0,24620.0,0.05901084705448133,0.004839718376765866,1.0947915609582912,30.0,0.5165061898211829,11.352017566731389,0.0,4.163276620394103,0.7455801963806152,0.3035641312599182
223,2020-08-15,3301784.0,2302413.0,3281622.0,1710714.0,99168.0,31387.0,3219204.0,24642.0,236814.0,151614.0,2140.0,212997.0,151614.0,0.0,0.0,4563.0,4561.0,4424.0,1982.0,82.0,17.0,4161.0,22.0,2318.0,1196.0,21.0,1090.0,1196.0,0.0,0.0,917420.0,57938.0,37776.0,16814.0,1258.0,280.0,916791.0,24642.0,119066.0,2140.0,18020.0,10614.0,0.0,0.0,975358.0,629.0,20162.0,24642.0,0.05940177862897521,0.00497373067951429,1.1012608923891174,30.0,0.5159620362381363,11.251075592411778,0.0,4.153787122266901,0.744638204574585,0.30343252420425415
224,2020-08-16,3306397.0,2307025.0,3286008.0,1712737.0,99251.0,31419.0,3223367.0,24658.0,238557.0,152549.0,2155.0,213932.0,152549.0,0.0,0.0,4613.0,4612.0,4386.0,2023.0,83.0,32.0,4163.0,16.0,1743.0,935.0,15.0,935.0,935.0,0.0,0.0,916970.0,58372.0,37983.0,16930.0,1267.0,292.0,916342.0,24658.0,119599.0,2155.0,18001.0,10199.0,0.0,0.0,975342.0,628.0,20389.0,24658.0,0.059847725208183385,0.005030698932353294,1.1162919422407402,30.0,0.5364314400458978,11.62025205617472,0.0,4.145049377551669,0.7436078786849976,0.3032626211643219
225,2020-08-17,3311201.0,2311829.0,3290515.0,1714761.0,99340.0,31445.0,3227625.0,24678.0,240599.0,153644.0,2174.0,214998.0,153644.0,0.0,0.0,4804.0,4804.0,4507.0,2024.0,89.0,26.0,4258.0,20.0,2042.0,1095.0,19.0,1066.0,1095.0,0.0,0.0,916424.0,58898.0,38212.0,16985.0,1263.0,293.0,915796.0,24678.0,120286.0,2174.0,18040.0,9942.0,0.0,0.0,975322.0,628.0,20686.0,24678.0,0.06038826151773465,0.005242115003535481,1.1313132077919152,30.0,0.5362389813907933,11.530822091259925,0.0,4.136752528908402,0.7426332831382751,0.30310899019241333
226,2020-08-18,3315997.0,2316625.0,3294931.0,1716759.0,99419.0,31465.0,3231742.0,24688.0,243270.0,155083.0,2184.0,216370.0,155083.0,0.0,0.0,4796.0,4796.0,4416.0,1998.0,79.0,20.0,4117.0,10.0,2671.0,1439.0,10.0,1372.0,1439.0,0.0,0.0,915745.0,59567.0,38501.0,17159.0,1271.0,300.0,915117.0,24688.0,121277.0,2184.0,18185.0,10136.0,0.0,0.0,975312.0,628.0,21066.0,24688.0,0.06107481503354824,0.00523726583273728,1.139005110118252,30.0,0.5387495320104829,11.47757174856306,0.0,4.129229415817708,0.7414204478263855,0.3028481602668762
227,2020-08-19,3320834.0,2321460.0,3299432.0,1718894.0,99496.0,31476.0,3235964.0,24714.0,246327.0,156789.0,2207.0,218104.0,156789.0,0.0,0.0,4837.0,4835.0,4501.0,2135.0,77.0,11.0,4222.0,26.0,3057.0,1706.0,23.0,1734.0,1706.0,0.0,0.0,915130.0,60156.0,38754.0,17387.0,1271.0,280.0,914504.0,24714.0,122529.0,2207.0,18468.0,10559.0,0.0,0.0,975286.0,626.0,21402.0,24714.0,0.061680368630329975,0.005285587839979019,1.1402491766665117,30.0,0.5580634609093883,11.786480584299726,0.0,4.122521752593598,0.7402898669242859,0.3026241660118103
228,2020-08-20,3325784.0,2326408.0,3304182.0,1720897.0,99576.0,31507.0,3240309.0,24740.0,249340.0,158417.0,2230.0,219736.0,158417.0,0.0,0.0,4950.0,4948.0,4750.0,2003.0,80.0,31.0,4345.0,26.0,3013.0,1628.0,23.0,1632.0,1628.0,0.0,0.0,914525.0,60735.0,39133.0,17382.0,1291.0,281.0,913901.0,24740.0,123687.0,2230.0,18580.0,10849.0,0.0,0.0,975260.0,624.0,21602.0,24740.0,0.06227570083875069,0.005412645909078483,1.1344435250851974,30.0,0.5403252572187189,11.278483737058494,0.0,4.116559173963866,0.7392750382423401,0.30243077874183655
229,2020-08-21,3330563.0,2331185.0,3308941.0,1723033.0,99668.0,31531.0,3244632.0,24756.0,252255.0,159990.0,2245.0,221314.0,159990.0,0.0,0.0,4779.0,4777.0,4759.0,2136.0,92.0,24.0,4323.0,16.0,2915.0,1573.0,15.0,1578.0,1573.0,0.0,0.0,914069.0,61175.0,39553.0,17525.0,1302.0,278.0,913447.0,24756.0,124786.0,2245.0,18717.0,11081.0,0.0,0.0,975244.0,622.0,21622.0,24756.0,0.0627278916865933,0.005228270513495152,1.1254077785623826,30.0,0.539622641509434,11.122532222110385,0.0,4.111351108030401,0.7381409406661987,0.3021925687789917
230,2020-08-22,3335471.0,2336092.0,3313650.0,1725138.0,99749.0,31561.0,3249102.0,24778.0,254656.0,161262.0,2264.0,222584.0,161262.0,0.0,0.0,4908.0,4907.0,4709.0,2105.0,81.0,30.0,4470.0,22.0,2401.0,1272.0,19.0,1270.0,1272.0,0.0,0.0,913631.0,61591.0,39770.0,17574.0,1288.0,280.0,913010.0,24778.0,125625.0,2264.0,18877.0,10956.0,0.0,0.0,975222.0,621.0,21821.0,24778.0,0.06315587630303664,0.0053719718354565465,1.1259797939792069,30.0,0.5297792586422324,10.842824374262799,0.0,4.106826189318944,0.7372775673866272,0.30206015706062317
231,2020-08-23,3340459.0,2341077.0,3318428.0,1727231.0,99818.0,31585.0,3253491.0,24797.0,256357.0,162164.0,2279.0,223553.0,162164.0,0.0,0.0,4988.0,4985.0,4778.0,2093.0,69.0,24.0,4389.0,19.0,1701.0,902.0,15.0,969.0,902.0,0.0,0.0,913032.0,62171.0,40140.0,17697.0,1290.0,282.0,912414.0,24797.0,126083.0,2279.0,18968.0,10532.0,0.0,0.0,975203.0,618.0,22031.0,24797.0,0.06375185474203833,0.00546311629822394,1.1390298764390472,30.0,0.5302763080540859,10.740790214847681,0.0,4.103126989970294,0.7362391352653503,0.3018586337566376
232,2020-08-24,3345643.0,2346260.0,3323386.0,1729379.0,99906.0,31606.0,3257856.0,24816.0,258373.0,163328.0,2298.0,224696.0,163328.0,0.0,0.0,5184.0,5183.0,4958.0,2148.0,88.0,21.0,4365.0,19.0,2016.0,1164.0,19.0,1143.0,1164.0,0.0,0.0,912213.0,62971.0,40714.0,17856.0,1300.0,279.0,911596.0,24816.0,126723.0,2298.0,18977.0,10365.0,0.0,0.0,975184.0,617.0,22257.0,24816.0,0.06457345485569903,0.005682883273972197,1.1547256615864996,30.0,0.5773809523809523,11.513243367789714,0.0,4.100374647246058,0.7351306080818176,0.30162397027015686
233,2020-08-25,3350909.0,2351525.0,3328191.0,1731589.0,99985.0,31632.0,3262278.0,24824.0,261098.0,164919.0,2306.0,226303.0,164919.0,0.0,0.0,5266.0,5265.0,4805.0,2210.0,79.0,26.0,4422.0,8.0,2725.0,1591.0,8.0,1607.0,1591.0,0.0,0.0,911369.0,63807.0,41089.0,18083.0,1305.0,289.0,910753.0,24824.0,127811.0,2306.0,19183.0,10662.0,0.0,0.0,975176.0,616.0,22718.0,24824.0,0.06543126574074834,0.0057781206075694915,1.1646916941475514,30.0,0.5838532110091743,11.513328413752113,0.0,4.098547339146985,0.733913242816925,0.3013436198234558
234,2020-08-26,3356198.0,2356810.0,3333041.0,1733768.0,100067.0,31659.0,3266865.0,24847.0,264168.0,166606.0,2328.0,228125.0,166606.0,0.0,0.0,5289.0,5285.0,4850.0,2179.0,82.0,27.0,4587.0,23.0,3070.0,1687.0,22.0,1822.0,1687.0,0.0,0.0,910667.0,64486.0,41329.0,18150.0,1305.0,289.0,910055.0,24847.0,128993.0,2328.0,19534.0,10932.0,0.0,0.0,975153.0,612.0,23157.0,24847.0,0.06612910999607241,0.005807830963458651,1.1675062141364294,30.0,0.5495114006514658,10.750460801435812,0.0,4.097462910948333,0.73280930519104,0.30109429359436035
235,2020-08-27,3361546.0,2362156.0,3338122.0,1736103.0,100151.0,31680.0,3271507.0,24865.0,267251.0,168336.0,2342.0,229918.0,168336.0,0.0,0.0,5348.0,5346.0,5081.0,2335.0,84.0,21.0,4642.0,18.0,3083.0,1730.0,14.0,1793.0,1730.0,0.0,0.0,909961.0,65174.0,41750.0,18346.0,1315.0,286.0,909351.0,24865.0,130215.0,2342.0,19785.0,11228.0,0.0,0.0,975135.0,610.0,23424.0,24865.0,0.06683587400718875,0.005877174955849756,1.1678071539162422,30.0,0.5611417450535193,10.84379877287268,0.0,4.097307039538115,0.7317700982093811,0.30085840821266174
236,2020-08-28,3366913.0,2367523.0,3343118.0,1738371.0,100216.0,31703.0,3276064.0,24884.0,270231.0,170039.0,2361.0,231717.0,170039.0,0.0,0.0,5367.0,5367.0,4996.0,2268.0,65.0,23.0,4557.0,19.0,2980.0,1703.0,19.0,1799.0,1703.0,0.0,0.0,909151.0,65965.0,42170.0,18544.0,1302.0,286.0,908541.0,24884.0,131360.0,2361.0,20127.0,11529.0,0.0,0.0,975116.0,610.0,23795.0,24884.0,0.06764836183592517,0.0059033097912228,1.172045636960133,30.0,0.5714765100671141,10.910187201690823,0.0,4.097876560327181,0.7306041121482849,0.30057430267333984
237,2020-08-29,3372486.0,2373096.0,3348311.0,1740680.0,100321.0,31728.0,3280635.0,24899.0,272638.0,171367.0,2372.0,233076.0,171367.0,0.0,0.0,5573.0,5573.0,5193.0,2309.0,105.0,25.0,4571.0,15.0,2407.0,1328.0,11.0,1359.0,1328.0,0.0,0.0,908149.0,66952.0,42777.0,18856.0,1333.0,294.0,907539.0,24899.0,132121.0,2372.0,20321.0,11489.0,0.0,0.0,975101.0,610.0,24175.0,24899.0,0.06866160531062936,0.006136658191552268,1.1813724318452716,30.0,0.5517241379310345,10.366305450963416,0.0,4.099467644890119,0.7294628024101257,0.3002905249595642
238,2020-08-30,3378151.0,2378761.0,3353656.0,1743064.0,100402.0,31755.0,3285265.0,24922.0,274495.0,172447.0,2394.0,234183.0,172447.0,0.0,0.0,5665.0,5665.0,5345.0,2384.0,81.0,27.0,4630.0,23.0,1857.0,1080.0,22.0,1107.0,1080.0,0.0,0.0,907114.0,67964.0,43469.0,19181.0,1336.0,293.0,906504.0,24922.0,132634.0,2394.0,20525.0,11173.0,0.0,0.0,975078.0,610.0,24495.0,24922.0,0.06970109057942031,0.0062450805521687466,1.1882631370469692,30.0,0.5815831987075929,10.738611524577838,0.0,4.102059271155744,0.7282349467277527,0.2999599277973175
239,2020-08-31,3383934.0,2384541.0,3358917.0,1745483.0,100493.0,31778.0,3290044.0,24939.0,276495.0,173645.0,2409.0,235531.0,173645.0,0.0,0.0,5783.0,5780.0,5261.0,2419.0,91.0,23.0,4779.0,17.0,2000.0,1198.0,15.0,1348.0,1198.0,0.0,0.0,906110.0,68951.0,43934.0,19431.0,1353.0,293.0,905503.0,24939.0,133276.0,2409.0,20837.0,10909.0,0.0,0.0,975061.0,607.0,25017.0,24939.0,0.07071455016660497,0.006382227323393407,1.1848040998559477,30.0,0.599,10.926575863795692,0.0,4.105706207098838,0.7270605564117432,0.299649178981781
240,2020-09-01,3389588.0,2390193.0,3364245.0,1747952.0,100578.0,31796.0,3294771.0,24961.0,279230.0,175211.0,2426.0,237315.0,175211.0,0.0,0.0,5654.0,5652.0,5328.0,2469.0,85.0,18.0,4727.0,22.0,2735.0,1566.0,17.0,1784.0,1566.0,0.0,0.0,905183.0,69856.0,44513.0,19741.0,1349.0,286.0,904578.0,24961.0,134291.0,2426.0,21228.0,11039.0,0.0,0.0,975039.0,605.0,25343.0,24961.0,0.0716443137146309,0.0062462507581339905,1.175331458246228,30.0,0.5725776965265083,10.288312939083056,0.0,4.110336868576539,0.7257506251335144,0.29928356409072876
